,customer_id,VENDOR
24438,DDX7MSO,113
24440,79OBRUV,106 106 679 679 113
24446,QGO5UKM,106 299 105
24462,1ZERKHS,250 250 679
24467,N8EQS8C,90 83 113 78 78 78 20 113 113 79 113 113 79 113 20 113 106 79 113
24478,LMRMUM4,113
24482,GXSZC0M,310 195 157 157 157
24493,ZQLMSA0,250 243
24502,RIY00R0,4
24511,46DS2DV,85 85
24514,LAXXXMB,113 113
24515,31ZZTA1,4 113
24522,EDTX2G9,207
24525,BN6Y7U0,113 113 113 679 679 113 113 676 679 113
24526,RFWBGYP,83 845
24549,FB0EDG4,203 203
24593,7R4NQFX,113 106 78 78 79 43 573 573 79
24603,5ZNHXXA,106 78
24608,HAT4IHN,83
24610,KOX1NR1,83 84 55
24632,UOURCZ1,78 79 28
24647,F20XR5W,259
24665,0TS9NDV,104 78 113
24686,8XN8L03,83
24688,OGUDVGL,78 78 78 79 856
24692,IH8OSU8,195 78 106 43 578 106 79 79
24695,NQAMMLS,195 28 28 106 28 28 582 547 28
24696,7QGGJGP,160
24703,ATJPOCF,231 231 294
24710,UE8L8VY,195
24719,G89SYZL,196
24747,XU2NWKJ,104 28 28 28 28 28 79
24762,Z8F5TZU,78 83 83 145 83 84 299 84 274 274
24773,UNTQ84L,180
24783,7XRJ3KN,192 192
24800,2TRSIZY,192
24801,UWEGZMI,274 578 547 578 578 578
24809,63Q33PY,192 845
24813,JPJ8IWK,83 83 537 846 419 84
24823,IQWPLJI,193 193 583
24837,MMWJDAD,82
24842,7Z0CZN9,191 105
24849,7ZIF2AG,300
24855,U4Z0FJX,66 66 67 67 67
24856,R0N7KN6,106 113 33 113 113 106 113 679 679 679 113 113 106
24858,VP0JBQH,83
24878,YAWOCIH,203 203
24880,AJ3ZYO9,193 193 193 193
24901,IFJ6SFA,203 161 154 199 573
24903,W0FHQCE,83
24921,NVUDYBB,148 583
24928,DR2PR9U,43 231 459 81 459 459 86 459 459
24935,6QSBOLG,201
24937,7KV4DYT,145
24943,K6KZ73B,83
24945,XOSWQJY,85 193 193 193 85 86 105 386 189 846 537
24952,C7TJL8E,78 78 78 78
24956,1MUBTPL,92 33 110 33
24968,SWI6DEE,161 573
24970,5HQJC77,134
24972,7VC4052,78
24998,5I2O72A,193
25001,CHZYQ8D,106
25016,N4UBGFD,78 195 191
25018,H1RMVXC,83 85
25019,4X6RYOE,160 43 681 849 160
25022,ZB9N105,83 105 105 84 105 84 44 84 356 537 537 84 105 148 160 537 160 846 84 160
25027,AX94N1Y,78
25030,7KFEKQH,161 203 573 573 855 855 855
25031,D7PJ2HO,193
25036,IEIQHV7,299
25038,OHDTYFN,105
25039,730ZO7A,90 846
25043,YUCJ4HZ,85 86
25048,8GGQ2ZW,78 195 79 679 401 79
25052,DKIKICC,193 20 391 193 300 300 300 300 300 300 356
25055,NH423IR,83 386
25056,X4A0182,243 207 356 681
25072,TXY37EM,85 85 85
25073,SJW2TPF,231 90 85 79 79 90 90 225 90 583 86 90
25075,ZFMGSVO,78
25088,T05KJWS,193 189
25104,BO0OU6A,231 231 231 225 225 225 225
25117,610JYSD,20 356
25118,WXIQT90,193 67
25121,MBLNLLF,231 90 105 105 105 243 243 419 105 419 419 225 105 237 105 105 84 237 105 419 419 846 207 105 105 419 105 148 846 419
25125,KEGXTDU,20 159 23 841
25128,CP1JLP5,196
25133,YKIPOHQ,180 149
25138,2ETXGFB,75 90 83 75 75 13 356 84 310 310
25154,PWPCUXY,157 180
25158,PYZ0A7O,203
25163,7VEWY2G,78
25170,7LC3DZI,113 113
25187,M4AC3UV,85
25190,7EG6RRK,303
25195,HS6QWKT,83 105 299 44 459 459 299 299 356 44 86 160 356 846 846
25201,L4Y9P84,20
25208,CPVSU0P,113 113 66
25212,8STKACQ,33 20 20 20 20 188 676 259 4
25230,E63OGFT,85
25233,YJJB5IK,85
25256,ZGAP8EW,85
25258,VE6ARGC,192 192
25264,BOMYF6L,203 855
25275,283GFB0,78 78 191 578
25294,4CCRLJV,106 265 195
25298,V1AYOOT,105 105 105 84 105
25307,BJS7LWL,43 90 43 44 84 90 44
25311,EB6CACD,157 157
25315,YMH60S4,221 104 547 547 104 547 547 547 23
25317,57MG06R,288 259 401 401 386 386 191 79
25321,JQ3G58Q,159
25323,CH291E4,85 105 105 105 105 86 86 105 846
25324,ITEZMTY,193
25333,JY8HXNJ,85 195 237
25339,IK3W1ZZ,148 83 681 846
25350,8PU78WX,154 237 237 356 84
25356,6845E8Q,195
25359,VE19RU6,55
25367,O9C8F9K,83 83
25368,WOYZ2EI,85
25369,U747BCY,157 157 157 157
25381,2X819UH,83
25384,KQ1G7JJ,55 55 207 55 55 4 43 75 288 547 676
25385,NVW3HS2,83 84 189 846 356
25403,9VRM1QU,43
25413,WS83K59,106
25418,E1A048M,289 231 85 537
25420,JBWSIXD,193
25422,VVS46QJ,85
25426,A2OAQAH,78 78 79 79 79 79 79 79 79 79
25427,RZ93ILK,4 221 207 159
25428,EMZ031L,4 419 154 419 419 419 419 583 386 386 386 419
25432,VVB5D4C,104
25433,LDDNT3D,161 199 573 201 199
25437,KXFAJWX,113 237
25440,OPP00MY,104
25441,L25E0UM,104 83 386
25446,6QZZL4Q,193
25451,UW8K946,274
25455,LH0KXNU,157
25458,PCK73YZ,83 86 84
25459,L6KPAQX,90
25478,T25PN31,78
25486,QNMC26S,113
25487,IKY649S,106 78 78 79 79 79
25497,WXIWCGV,201 201 201 201 583 197 189 197 197 583 583 197 197 189 197 197
25500,1A00YOB,43 197 577 577
25501,ZQN4PHE,78 78 195 28 195 78
25502,JSCG8DE,23 23
25503,IIOYP15,78
25505,Z4LN502,78
25509,AXT1Z5O,243 67 105 83 83
25518,W5CNJEN,78
25519,OIW2NH1,78
25522,IUJSSHG,195 216 115 856
25532,HJIEYBL,113 113
25535,2P3QES3,81 81 81 81 81 81
25540,2M8IYSD,157 157 157 79 79 157 157 79 157 157 79 191 157 79
25543,7CXH2E3,83 189 84 189
25545,PC98TKP,92
25551,8RJA4Q9,195
25552,SH3E7SI,83 105 84 84 845 845
25556,GPENAGN,201
25562,2KFFKR6,154 846 843 843
25570,EJ7T5HV,85
25575,BZ3XDU2,113 85
25578,NRGVCJ1,161
25580,X3Y63L9,85 85 243 243 243 243 237 189
25582,IFN0I4X,83 85 105 105 575
25583,UT3CHV1,189
25588,9LVPD4I,113
25589,1B9NIDJ,115 207 104
25592,DJ50EM9,85 160 160
25595,VRF1Z31,113 113 191 578 578 259 578 271 547 271 547 113 271 679 679 113 159 841 201 841
25597,8L1G313,92 259 577
25602,CDZNNQA,85
25605,7FI8P5U,78 78 78 79 110
25607,KOYTGH1,160
25609,U7E7CFW,274 207 134 33 33 288 134
25611,1HLSHAP,201 201 110 106 679
25621,I14FHT6,110 110
25623,4T2H80N,195 113 195 113
25629,U64369T,104
25633,OTJOCB8,149
25635,VWRGN6D,28
25637,NNX86TY,78 79
25640,8JNXXI1,23 113 188
25641,0WJVXV7,161 573
25643,I4Z49LH,161
25644,N8IWY75,83
25648,TN4P7P3,85 148 85
25649,YOD01UN,161
25651,38018V0,78 79 79 856 856 856 191
25653,TNM3NDB,106
25654,ZK8OG2R,113 78 113 4 113 4 113 4 113 113 4 113 78 259 75 113 113 113 4 113 113 259 113 221 79 113 4 113 113 113 4 79 113 113 113 113 113 4 79 113 113 113 113 23 113
25661,UPM9JK5,78 78 79
25662,BDC22ES,195 104 113 191 113
25666,63LESAX,92 176
25667,EGDC7A5,201
25669,ANP4DXQ,78 106 106 106
25672,TGFYDPP,78 78 106 78 113 113 113 78 113 106 113 225 78 113 78 78 288 113 113 78 113 113 78 106 78 79 79 106 79 79 113 113 79 106 79 106 79 106 106 79 76 79 113 79 113 113 113 113
25673,NA6V3U0,113 113 113 113 113 113 679 113 113 113
25676,MF9U143,78
25684,OJAOQYO,113 113 78 78
25687,GEKXYMM,104
25690,FVZJRIY,113 113 113 113
25693,FN2CBVJ,83 85 221 83 85 180
25694,QVGXOVU,159 134 195 159 274 176 43 159 858 858 679 858
25696,DKTSZ1P,78 79 856
25697,DJZK6CI,78 159 159 4 106
25701,REUQVIK,75 265 75 33 578 28 82 856
25703,1OWIIFK,199
25704,EW10XWL,195 104 221 23 104 104
25705,A66JR1X,149 195 191 191 191
25708,GPAQFDK,195 78 195
25712,M0W66SU,83 577 105 44 105 105
25714,PMM3ZIL,106 106 106 28
25717,5OQRVG2,78 79
25719,NHPLJCF,83
25723,03XLD1E,83
25725,Q19ZA7V,78 78 78
25726,1PY2ZQK,43 231 105 231 231 105 231 193 85
25727,HSSMLNM,83 83
25730,QTV7LKN,221
25741,PO8UDK1,4 4
25748,1PYTQET,85 85 86
25752,VDEAZY3,85 85 85 85 85 85 85 85 85 85 85 85 85 85 86 575 86 55 86 86 845
25755,VHRQ49X,274 180 221 858
25762,YC3K55G,4 4 4 4 13 159 4 271 4 82
25765,WBCJWEZ,192 85 85
25767,9LCIX3A,134 207 583 134 583 547 681 583
25768,5KG34PB,157 157 157
25772,559WLCT,203 104
25778,2CIDZYR,83 84 84
25786,9ZSVRBP,113 84 160 160
25788,PT19IX2,83 83
25793,N9P0R90,106 78
25798,XND8QP2,193 84
25802,QFLZFBG,113 356 55
25807,EB010N2,243 243 193 83 193 84 843
25808,H81MV9X,75 195 195 191
25810,VNZ0PYR,33 33 33 33 33 33 33 33 33 33 33 33 43 33 33 33 79 33 33 33 33
25814,GAEJ8NF,193
25816,2GISYZ5,113 113 113 578 113 547 578 113 547 113 679 578 113 578 547 113 578 113 547 113 578 583 679 547 113
25818,UK2H032,274
25821,R2966LR,78 78 79 79 401
25826,I65U68Q,193
25843,VST9J5B,83 231 231
25846,DFFMRFY,78 195 79 79 79 79 79 79 191
25855,8STMAIL,180 176
25857,FTR3RHP,106 106
25867,9V5DIXR,195
25872,K4ZNLTV,193 845 845
25874,D0SR6KD,192 221 221 192 23 547 28
25885,DOBUHJQ,231
25889,90W0EIN,161 192 573
25890,8XUA4S0,83
25896,2BRIX07,83 83 231 193 304 84 843 843 537
25897,304Z441,78
25901,EM28G33,78 78 79 225 79
25902,MCQZY4J,259 81 106 856
25904,3QT2FO1,149 149 78 195 79 79 79 191 191 191 79
25911,RYHC1NI,105
25912,G4CWJZH,83 83 83 85 83 83
25914,T3SROUE,113 113 113 113 113 113 113 113 113
25917,AZ4YT0L,161 573 573 192 573 192
25918,X9UH4X8,193 193 189 846 846 189 386 843
25919,I7VJ5IV,231 78 231 201 201 201
25921,UJMJ4EN,106
25922,3V24VH9,191 85 105 90 575 575
25923,N6NS8F3,28 78 78
25924,RQKWAEM,78 78 79 79 191
25925,3DDYDLG,105 105
25927,BYZW2XX,105
25928,TJ22US0,33 33 189 33 33 189 81 75 75 33 33 33 75 75 298 33 288 75 33 288
25933,50955UX,33
25935,LN7R0G5,85
25936,G5WVZ8U,85
25942,Y6VYT8X,83 83 846
25944,7TZ2PJS,92 92 92 92
25947,TVO4V6G,192 188
25951,S9OYMAH,20 78 401 547
25952,Y0JTJ8I,85 85
25954,LN19DXB,82 43
25962,AVU6AEK,106 113
25963,22D66HX,106
25967,VBF5W32,243 105
25969,SB3KAC6,207
25971,LAN7UVW,85
25976,JP680MP,75 196
25984,NFGOSJ4,105 83 459 84 459 459 459 459
25996,UOY89D3,83 43 43 44 84 419 225 225 386 386
26000,QFGK555,106
26003,5T9A0F1,106 578 28
26005,SIEQP7L,106 201 197 110
26010,LL5797F,84
26015,VK9N61F,106 81
26027,HI6VWDO,113 113
26029,68XS3L6,104 134 157 134 310 176
26033,075MP8R,113 113 149 113 78 78 113
26035,XBD8QVM,78 78 78 78
26044,60088IV,28
26047,4F7FZ1G,106
26048,5JRNFFM,78 78 78 78 78
26052,2ZWL5BL,28 154 84
26061,2YXODOA,193 193 193 193
26063,W6RFC1T,28 265 28 265 28 79
26064,6T391IV,78 78 78 79 79 79
26065,02BFXNO,83 105
26068,QPKP7XH,196
26070,NE3KNTB,78 79
26072,TJJ7XD9,92
26073,FN80YZS,105 386 386 386 846
26075,JBMPVUQ,192 271 271 104 271 134
26077,1TPN5E1,83
26078,2GLNQFO,159 274
26080,LFH48TQ,83
26081,MKW9G0X,28
26085,UMXE1KM,106
26089,S8Y7V0Z,78 79 79
26097,NL01DC8,105
26098,SFOIR4R,83 83 83 83 83 237
26099,ZIX8RB4,44
26102,4N0EHG4,76
26106,KP6JF03,193
26107,ZUYYAD3,193 193 193
26110,OA4VC0Q,159 23 23
26114,9WGMQXH,28 28 28 28 578 858
26115,KWZRVUX,105 85 86
26120,N7XEDUK,259 113 106 78 106
26125,DHNXD5Q,106 106 78 79 79 79
26126,C6O4DLF,106
26128,36770BY,82 243
26129,VBL01FU,195 106 43
26132,R1F4OGS,149 79 578 679
26133,0BHOJIP,195 221 274 66 578 310 578 310 582
26137,IELACHM,221
26138,PLLBOBH,33 92 4 300 4 288 92
26142,2HX7EUH,33 33 134 134 33 134
26143,1JCMJ3K,231
26144,VP4IZF6,33
26151,QDGRD9B,33
26165,WLQDXHF,33 79 79 79 858 676 76
26168,T60F70E,33
26171,RCBQXNX,83 83 83
26175,T5P5BQE,149 149
26176,EZPTAAF,189 76 76 92 33 92 295 4 679
26185,OODLPNZ,85
26186,PL7B6F3,85 843
26189,970KT2F,85
26193,UDNP68I,28 106 79 79 113
26195,6HRQRI6,110 207 79 191 310 67 75 76 401
26208,D10ZXMD,90 66 193 189
26213,Y28RHNU,159 81 578 401 23 82
26226,NBJNHW6,134
26227,LE9GG6W,66
26241,NMYMGQ8,90
26242,M6GN4HR,106
26245,ZS2C8GH,28 841
26248,2IAPNRI,83 44 398 398 398
26249,LETDL57,33 189 33 547
26250,CXKGIVL,265 199
26261,SD2CSDE,106 259 78
26263,FSX6GDC,81 28 681 681 67 681
26268,4XCVMPM,265 577
26275,WNQ9B92,195 115
26277,K55AVOZ,44 113 547 547
26280,HH7Y7U0,161
26286,DT6ZSO6,90 85 78 85 189 86 86 189 160
26287,WKG77E5,83
26301,3OAKMSM,134 221 577
26302,15GET7S,243
26304,QEL8B66,83 83 105 86
26312,7SJPGIT,154
26314,FSU3HCD,199 43 199
26317,OFIZ56N,201 201
26320,YH4G3N1,81 75 191 676 676 676 547 75 75 858
26324,0B40SC6,83 193
26325,NUKOQXI,157
26326,002510Y,157
26327,O8214K2,157 288 201 201
26332,20T5SI9,157 157
26334,5728M8R,157
26335,0LXTS5C,176
26338,A9VDZII,83 83 84
26342,ZN4IFIC,149 176 33 33 33 33 176 176 176 176
26344,QLHU4W5,191 191 221 193 189 189 84
26348,DLCGGZK,157
26353,T8U6CO3,192
26356,XU9LGSJ,92
26362,WGTVHIB,221
26364,BB82808,191
26368,1UFPXWE,81
26370,K3RGL6T,265 81 203 225 199 199
26373,UW6MDPG,201 201 265
26378,7VOSPUM,92 92 92 92 679 92 679 676 676
26384,Z5PKT3N,192 78 92 79
26385,6PWKEPD,197
26387,K3PDF0O,159 159 159
26391,G3G3EB9,28 78 28 310 28 106 578 679 679 298 856 310
26396,XUWNLW0,259 75 78 113 78 79 79
26400,J3W8CE1,104 221 92 180 110 81 82 82 20 216 20 104
26402,4DAMJH7,66
26403,D44P1OS,81
26404,GREUALM,83
26409,V49VBVB,106
26412,UON2W6R,192 274 192 159
26413,DGM21Y9,104
26414,RE8G00Y,92 113
26418,0ML9O5F,104 104 191
26421,PQ0V0OH,259
26424,IYYKP8M,20
26425,UHAQDJB,105 193
26430,X77VR4W,243 83 225 849
26432,ZSSY09I,90 90
26433,EI50YLG,106
26441,PXVJWSW,201 55 356
26442,93591RF,105
26443,63F40HQ,157
26451,N3L2T4R,243 90
26453,QM6F56B,265
26456,0N82FC1,23 221 20 274 298 547
26457,7Z7LG55,105
26458,JFF056R,90 105 846 846
26459,DYV8TXJ,201
26462,ZCQ0PVJ,160 105 189
26472,3C9DPKN,83 83 90 300 44 105 583 846 583 843 90 846 148 197 846 148 583 356 846
26476,R8G1BTF,83 83 386 90
26480,NNTHL0G,160 78 78 79 856 849
26486,5UD5AUC,154
26487,YL9G9UV,106 113
26489,NN4Q2RC,154 154
26491,UHVV1XU,83 83 83 84 681
26496,PFQ3VMT,28 858 401 676
26500,9EVOMII,28
26505,ZD1UXX8,83 84 583
26506,S7Y6MPR,33 192 33 216 33
26508,RB29UN2,28 84
26509,DT4DGWS,43 154
26513,AS65EWL,134 134 110 28 28 28 134 134 28 28 28 28 28 28 28 28 28 110 110 110
26515,NJA3X21,201 197 180 189 843 577 846
26517,X897VWR,160 193 356 356 356 356
26521,NDSP8HQ,243 289
26523,LR83NRI,76
26536,M47G1F2,4
26538,1ZGZHPP,44 86
26539,Z6JQ8F7,44
26542,4Q4SWS6,81 159 216 216 13 216 310 216 33 216 310
26544,94XZPT4,67 243 90 90 310
26545,LSNKFTR,44 243
26546,LG6UWYI,44
26547,YBOZMRV,67 193 86
26548,TXGKLWH,4
26549,2NVMDS1,44 145 86 86 105
26550,9LFHEQX,44
26551,QUIR8ZZ,67 356 849 849 849 84 849 849 849
26554,ZGI5JJD,44
26555,M9CURTF,44 193 193 193 189 189 189 189 189 189 189 189 189 189 189 583 583
26556,0C3AB62,44
26557,NHYRDZO,44 577 577 846 299 846 846
26558,Y9VM0HW,44
26559,2RH08WE,44 67
26560,L814BC6,44
26561,0T7HVO4,44
26567,T3KNL2E,4
26576,CY6Q2FQ,197
26588,IY6F5QB,221
26595,J1YGCHK,154 134 391
26596,JHOBSI5,110 201 113 201 79 28
26602,G0KQ6K5,76
26604,ISR4TSV,221
26609,0R5UW80,195
26610,7D109OX,221 92 207 401 401 401 401 401 401 401 203
26615,QG3GV2E,33 33 33 33 288 288 33 288 33 33 33 288 33 288 33 33 288 33 33 288 288 288
26618,1BZ60MH,33
26623,7UIX240,201 577 577 577 577 681 356 681 577 577 846 577
26628,IBI3YIN,195 106
26637,BA0FSQF,201 44 44 843
26639,YFMY77P,159
26641,FVQ8HRE,196 196 196
26647,DB1WPRN,33 849
26652,067B5UK,159 159
26654,02LQ6XD,75 195
26655,S07I4EC,201
26661,0L7ZII9,33 79
26667,XX49UVT,193
26669,DY94U9X,201 575 846 846 846 846 846 845
26670,AL9LDSZ,76
26671,NH8VH0J,195
26672,7JQSUQD,66 66 66 577 578 67 582 67 67 67 582 67 67
26678,D40OPYH,189 75
26681,B3DFZ1F,193
26682,WSH4HWQ,193 83 243
26683,3MDP6IZ,110 110
26695,DH4GSAO,81 67 104 84 176 84 84
26696,AUS7RDR,193
26703,3D3NI9G,199 113 28 113 216 84
26705,T5M3YA3,66
26708,WU0RRVV,192 79
26712,GRXQNFN,193 193 299 225 843 265 386 843 386 386 843
26713,BJ84JL0,195
26722,DY3AM90,76
26723,3H1XMJC,81 159 192 4 547 250 250 250 547 159
26726,SEK3DS8,110
26727,IXNVQGV,33 33
26728,UGT5BK3,192
26729,3APVM2B,157
26746,NGMLHER,113
26748,LDE5EXF,134 271 134 134 271
26752,4PNDWF2,274 92
26757,KJNOQK9,83 84 84
26765,46UR48C,221 274 134 110 110 391 33 110
26767,ONYNLIF,207 113 841
26768,LE6W678,188
26772,HBTBKMQ,161
26773,7NGHPI3,201
26775,ZFAY7OR,66
26783,PYKWNGF,33 33
26785,NW957ZB,113 28 28 547 28 79 79
26787,AER4527,161
26788,1KCQ9PF,83 154
26789,81EV1LV,110
26793,TPCWY2M,161
26799,5KKG2EF,66
26800,93XC9NZ,78 78
26813,SML83HZ,243 583 583
26816,2XUMT7U,90 90
26826,Q103JLK,83 83 84
26827,GK664WG,78 78 79 79 79
26830,0JH1Q3Q,78 195 195 195 28
26833,Y35LV0I,83
26834,FLI1VB8,83
26842,0M3O0TL,161 196 78 161 196 573
26856,KB28661,83
26857,A10HYG1,78
26859,ELP4T6L,161 85 386 386
26863,ZOXDKXJ,225 110
26864,ZXCO4LQ,78 78
26865,A15L0MP,83
26867,9U2FGXF,33 310 20 310 134 188 841 134
26869,NL5B4SZ,274 288 288 578 578 547 4 288
26873,YRMCP3W,105
26875,3CAJ56C,180
26878,X6VFWUH,113 113 28 113
26882,BBQJ66J,265
26883,QHLWAOT,195 191
26884,B83JRMV,78 78
26885,3TW7Z4H,78 78 106 78 578 79 578 578 582
26894,HT4TQMW,78
26897,9287YRM,243
26898,0FNM7FT,90
26903,ETXFATK,78 78 79 856 79
26904,LA8J6P4,161 161 161 161 161 161 573 573 855 855 855 573
26905,B4A2FNT,195 274 104 578 578 578 28 547 547 858
26907,B2X0U5S,191 105 85 391 189
26908,2NS8HDP,78 83 79 386 79 578 225 583 583 79 225 845 84
26915,LHORL3A,83 83 84 84
26917,G9YLZH9,83 85 193 86 189 189
26923,L08FMFR,196 196 154 846 189
26926,NLTS93T,78 106 106 106 106 106 401 401
26930,D655PK1,161 573
26932,YE6LAXQ,221 221
26935,7A0BY9B,199
26936,BBA1HRH,78 106 78
26938,A21EKF2,84 13 195
26942,ND1WBDF,105
26946,BLFQPFX,78 79
26952,MW0XLUR,193
26953,DU0KCJF,195
26954,BU6HEZA,193 83
26955,JXY0XQ7,193
26958,K3P128Q,243
26962,VQ36ZEG,231
26963,JFHNKTF,193 356 583 386 356
26964,NNWN1D5,193 193
26967,8P5W6EO,75
26972,417J3MF,75 75
26973,QX3T09X,195 195 180 195 113 547
26977,17BXCN9,193 855
26978,L96TRCQ,157
26979,SAVVCHK,113 113
26981,6T5256T,113
26982,MSYJ4RV,81 81 82 82 82
26986,URRF239,110
26987,I5UG68W,85
26991,U0A9QNX,221
26994,HK9FU04,157
27002,7S2GGA5,83
27004,89D8FAX,157
27007,FPUA12F,113 113 113 113 113 113 78 113 113 79 310 113
27011,RHONLHV,157
27017,IPED3E2,66 44
27019,FZWAAXA,113 225 78
27022,SEEV3QL,110
27023,B3DVA61,110 259
27029,LVRR6EE,113
27037,UZB7HRX,115 115 106 79
27044,0LCU0AH,85
27046,6L7ME0W,85 243 85
27050,ACUNY6Z,104
27054,T5PQOB1,81
27061,QV4RTRA,193
27064,64QARHC,203
27066,EELR5RG,92
27067,Q6P7XVG,134
27069,F5L62F9,85 85 86 105 86 154 90
27072,LOBSGVS,85 391
27077,MTAGF37,274 113 113 113 157 679 113 113 113 66 310 79 578 113
27078,AQCS328,110
27080,SVGPSY4,85 85 231 231 85
27083,BAHNSCY,83 44
27085,4S2DTK8,106 192 192 250 28 28 188 577 43 28
27093,7QRU9Q2,189 189
27098,Y2ZKR3X,199
27103,DM9ETW8,85 85 85
27105,ED2WGML,161 161 161 28 259
27106,650WJ6Y,105 105 231 304 189 189 105
27107,79DGZZP,193
27109,NRHXWLV,75 216 76 216 216 79
27115,UKZY9E2,81
27116,AUPO5BN,203 203 4 199 199
27120,LFJ2CHO,161
27124,20LFC2C,78 28 113
27126,2KTZWPY,110
27132,WZOLA6B,110 85 110
27136,APHHHO9,78
27139,H0V3G7O,243 105 237
27140,HFGUGIH,83 191 83 83 84
27141,NVU21ME,106 189
27143,OJZ04XQ,113 113 113 113 113 113 113 113
27146,ZCQMIZU,78 846 189 846
27147,6LIVJ9N,161 203 203
27150,G759P4L,78
27154,PAZ4Y19,274
27155,FAQWIBQ,104
27158,71JC99K,203
27165,MZJQQQL,78 79 23 79 113 113 79 28 113
27166,ZYQA3R4,85 160 105 849
27167,STP81SD,90
27172,XPC33CM,83 197 299 86 299 398
27179,YUXOFH3,104 104 104 578 547
27180,MKOW15V,161
27181,5IH8X3K,106
27186,G78FD8K,85
27190,8HHPQJH,85 180 191 582 578 113
27191,KRN4JB9,83 83 84 84
27197,X2I6E57,161
27198,6ONSUWL,78 195 113 79 113
27201,7YLQ15O,195
27204,T8GKYFL,193
27209,W9POT15,113
27210,RBDDYQK,78 78 78 78 78 78 78 78 78 78 78 78 79 79 79 79 79 578 79 79 79
27215,WVVZCP3,189
27216,AHLKWCJ,83
27223,W39FRNE,83
27225,D7RG9J9,180
27229,CSQ0ZS0,191 160 160
27232,1ZT9IN1,161
27237,PGLCB7C,85
27240,16Q4LQ7,161 196 573 855 192
27241,40I5WNS,192 159 192 159 188 76
27245,2NCLSG0,106 195 79 191 79 191 191 577 191 79
27246,QRFHT8G,104 104 104 207 104
27250,WDC8AM3,159 841 841
27255,2WN6VS1,274 274 578 578 578 547
27258,L3EQF9E,265 271 271 271
27259,GDLAV9K,201
27260,1IX6FXS,43 85 85 83 81 67 577 577 577 55 92 401 401 271 92 271 271 159 271 841 401
27266,JIUM48X,78
27271,YK1FV63,159 386 583
27273,BOPAIUA,83 188
27278,NZHNHMQ,106
27279,5FMPVUS,161 161 161 855 855 855 855
27284,FYAFCV7,33
27285,1OJ8TSA,105 189 189
27289,2S3N7KX,193 193 193 193 231 193 105 225 225 225 225 225 225 225 845
27291,9L8UO3R,43 575 86 86 681 681
27294,S9BELH4,265
27298,4JU9FVX,199
27300,3255CCG,28
27302,8B2OXW4,265 79
27304,3D4EA43,221 221 221 221 216 216 216 216 216 216 216
27306,BHD9DDJ,105 83 83
27313,V0DFHIN,43 105 83
27314,K48BO0Z,161
27317,M0BK3QS,43 160
27318,QG54Z0P,195 78 259
27319,4C7NRZB,78
27324,DLQKQQ4,106 105
27328,O64NCSO,90
27329,DEW6ZLI,105 90 575 154 207 537
27331,735VDYO,83 391 391 391 391 83 391 84 84 189 225 386 225 583 225 225 225 84 225 681 225 84 583 225 386 84 225 681 84 84 84
27336,7MFFKVP,90 83
27337,67HX1JI,196 196 196
27338,JJ9W271,83
27340,B2Z45S2,105
27342,C42897S,203 199
27345,BH22I0H,78 78
27347,SP8TG66,193
27351,A87O5Q5,106
27354,H7NJVJ8,243
27356,CS1XR30,221 231 84 20
27364,YPEUV73,85 419
27366,EO6K72S,221 197 193 583 82 145
27371,6RZ3HR8,231 231 231 85 231 231 85 191 83 299 84 86 225 189 225 86 225 86 84 84
27375,4L12GTY,221 221 221 858
27378,IOOPZDY,75 78 105 86 386 113 79 113
27384,AROQ9IF,193 189 575 84
27385,EM4MQMF,195 195
27387,O2RCT7S,221 66
27396,YG44SEU,75 197 83 83 105 105 84 84 105 84 86 84 84
27406,8FSIIAO,193
27409,46GUGSH,193
27413,OFQ9JKY,75 78 79 201 149
27416,LYF7STD,110 78 401 159
27417,TI9RJSS,106 106 78 106 106 113 106 79 113 79 578 578 106 79
27418,LSFLPMS,28 28 28 113 84 79 856
27419,HGG84D7,85 154 154 75 75 75 76 189
27421,2NBLF40,193
27429,R39KHE3,85 83
27431,H271C4A,113 113 113 113 79 858 79
27436,OTE58HO,44 44
27443,MQYQSUU,92 274 4 4 4 4
27452,5BQQ0A7,113
27456,L7KA86R,104 856 856 856 856 28 856 28
27467,5JY3OZ4,67
27469,WXP417M,66 66 577 67 577 577
27477,EK3K02X,113 195
27481,GW6QKJU,113
27492,2WR2KJ0,28 78
27494,2XRAI2C,113 113 113 113 113 113 113 113 113 113 113
27497,BQ6IUCT,193 85 193
27503,VRJZ8P3,113 79 106 113 106 106 106 28 79 79 79 858 841 106 79
27507,QH8TXS1,105
27512,B0V9CKN,13
27518,38RZFJP,78 79 79 79 79 79
27519,SIKA776,115
27524,AS9PYP5,23 573 573 573 573 4
27528,KGCI82D,106
27532,D2FFC9W,157
27536,05ZLG31,113
27537,XXO2LYB,157
27540,FVC1Q90,113 159
27541,VZXR19O,196
27543,QIYWCF2,192 23 104 192 104 4 23 104 23 28 23
27546,CYK0G39,85 193 105 105
27547,E9HEJEM,105 90 304 304 105
27551,C2Q96U9,78 78 78 78 113 78 78 78 78 78 78 78 79 79 79 79 79 578 79 201 79 79 79 157 79
27558,T75MEHY,195
27569,CXO0IJV,113 113
27571,5EHFEGL,265
27575,7W25VRI,221 20
27576,3WM3MNT,75 106 78 106
27582,BNZXAHH,195 78 20 28
27583,RNICV05,203
27586,3D2JVQY,105
27588,EDZYAMG,83
