,customer_id,VENDOR
8725,XU60TDP,159
8726,6HXI0G5,274 43 43 43 43
8727,HUNKAD7,78 195 79 79
8728,Y0HVXAR,90
8729,8EK5DP2,78
8730,HDFPCYO,83
8731,0CLSXU2,154
8732,BSWNL8S,83
8733,2A1CJU6,259
8734,VP3GTZU,298 82 82 28 82 858
8735,WO6UYU7,243
8736,3KU7CLQ,193 289 207 846
8737,NUM2VH2,288 106
8738,V250X0G,207 78 28 78 203 858
8739,QHOU81J,180
8740,DSYX58V,195 113 113 191
8741,EZ29EI8,78 78 207
8742,CE0UYO4,113 259 78 28 113 79
8743,I3HE068,43
8744,CKB88RR,303 216 216 216 216 216 216 216 216 216 216 216 216 216 216 216 216
8745,TA68HU6,294 55 55
8746,NR6ACCL,33 161
8747,8XX2DD0,78 106 78 106 106 106 78 106 78 419 419 113 106 855 856 113
8748,LKJ4ISH,160
8749,1Q33MK2,303
8750,N7OJUB1,192 192 33 33 188 33 188
8751,5TQ1T1C,76 300 221 76 4 295 841 295 295
8752,VGCXYNK,85 86
8753,2OD4AZH,221 199 199 199 199 199 199
8754,UBJROKC,85 105
8755,9UC3OED,83
8756,G0ESLIU,259 78 113 113 679
8757,4UTDVX5,207
8758,IY0S7BA,43
8759,UUYNJOZ,78 113
8760,UM3XCVL,193 391
8761,NTOBC8K,294
8762,VQJWRGJ,195 113 578
8763,IKR7SSB,195 195 195 104 195
8764,8ZV1AXH,78
8765,9Y9WO1C,289
8766,DMGEKVP,199 145 398 846
8767,0X5LWPM,78
8768,F06VLO5,274 4 216
8769,GZBEJMS,193 195 195 189 237 577 191
8770,51XPH4V,195 113 113 113 191 113 113 858 191 858
8771,JSBKYJS,180 76 66 149 578
8772,KYZ2R2Y,195 79 159
8773,Z5HQVQ3,43 356 43 43 44 86 44 386 583 44 356 583 44 681 44 583 84 386 583 386 44 44 84
8774,S42B4WU,201 197 577 84 84 84 356 197 681
8775,DDX7MSO,113
8776,79OBRUV,106 106 679 679 113
8777,QGO5UKM,106 299 105
8778,1ZERKHS,250 250 679
8779,N8EQS8C,90 83 113 78 78 78 20 113 113 79 113 113 79 113 20 113 106 79 113
8780,LMRMUM4,113
8781,GXSZC0M,310 195 157 157 157
8782,ZQLMSA0,250 243
8783,RIY00R0,4
8784,46DS2DV,85 85
8785,LAXXXMB,113 113
8786,31ZZTA1,4 113
8787,EDTX2G9,207
8788,BN6Y7U0,113 113 113 679 679 113 113 676 679 113
8789,RFWBGYP,83 845
8790,FB0EDG4,203 203
8791,7R4NQFX,113 106 78 78 79 43 573 573 79
8792,5ZNHXXA,106 78
8793,HAT4IHN,83
8794,KOX1NR1,83 84 55
8795,UOURCZ1,78 79 28
8796,F20XR5W,259
8797,0TS9NDV,104 78 113
8798,8XN8L03,83
8799,OGUDVGL,78 78 78 79 856
8800,IH8OSU8,195 78 106 43 578 106 79 79
8801,NQAMMLS,195 28 28 106 28 28 582 547 28
8802,7QGGJGP,160
8803,ATJPOCF,231 231 294
8804,UE8L8VY,195
8805,G89SYZL,196
8806,XU2NWKJ,104 28 28 28 28 28 79
8807,Z8F5TZU,78 83 83 145 83 84 299 84 274 274
8808,UNTQ84L,180
8809,7XRJ3KN,192 192
8810,2TRSIZY,192
8811,UWEGZMI,274 578 547 578 578 578
8812,63Q33PY,192 845
8813,JPJ8IWK,83 83 537 846 419 84
8814,IQWPLJI,193 193 583
8815,MMWJDAD,82
8816,7Z0CZN9,191 105
8817,7ZIF2AG,300
8818,U4Z0FJX,66 66 67 67 67
8819,R0N7KN6,106 113 33 113 113 106 113 679 679 679 113 113 106
8820,VP0JBQH,83
8821,YAWOCIH,203 203
8822,AJ3ZYO9,193 193 193 193
8823,IFJ6SFA,203 161 154 199 573
8824,W0FHQCE,83
8825,NVUDYBB,148 583
8826,DR2PR9U,43 231 459 81 459 459 86 459 459
8827,6QSBOLG,201
8828,7KV4DYT,145
8829,K6KZ73B,83
8830,XOSWQJY,85 193 193 193 85 86 105 386 189 846 537
8831,C7TJL8E,78 78 78 78
8832,1MUBTPL,92 33 110 33
8833,SWI6DEE,161 573
8834,5HQJC77,134
8835,7VC4052,78
8836,5I2O72A,193
8837,CHZYQ8D,106
8838,N4UBGFD,78 195 191
8839,H1RMVXC,83 85
8840,4X6RYOE,160 43 681 849 160
8841,ZB9N105,83 105 105 84 105 84 44 84 356 537 537 84 105 148 160 537 160 846 84 160
8842,AX94N1Y,78
8843,7KFEKQH,161 203 573 573 855 855 855
8844,D7PJ2HO,193
8845,IEIQHV7,299
8846,OHDTYFN,105
8847,730ZO7A,90 846
8848,YUCJ4HZ,85 86
8849,8GGQ2ZW,78 195 79 679 401 79
8850,DKIKICC,193 20 391 193 300 300 300 300 300 300 356
8851,NH423IR,83 386
8852,X4A0182,243 207 356 681
8853,TXY37EM,85 85 85
8854,SJW2TPF,231 90 85 79 79 90 90 225 90 583 86 90
8855,ZFMGSVO,78
8856,T05KJWS,193 189
8857,BO0OU6A,231 231 231 225 225 225 225
8858,610JYSD,20 356
8859,WXIQT90,193 67
8860,MBLNLLF,231 90 105 105 105 243 243 419 105 419 419 225 105 237 105 105 84 237 105 419 419 846 207 105 105 419 105 148 846 419
8861,KEGXTDU,20 159 23 841
8862,CP1JLP5,196
8863,YKIPOHQ,180 149
8864,2ETXGFB,75 90 83 75 75 13 356 84 310 310
8865,PWPCUXY,157 180
8866,PYZ0A7O,203
8867,7VEWY2G,78
8868,7LC3DZI,113 113
8869,M4AC3UV,85
8870,7EG6RRK,303
8871,HS6QWKT,83 105 299 44 459 459 299 299 356 44 86 160 356 846 846
8872,L4Y9P84,20
8873,CPVSU0P,113 113 66
8874,8STKACQ,33 20 20 20 20 188 676 259 4
8875,E63OGFT,85
8876,YJJB5IK,85
8877,ZGAP8EW,85
8878,VE6ARGC,192 192
8879,BOMYF6L,203 855
8880,283GFB0,78 78 191 578
8881,4CCRLJV,106 265 195
8882,V1AYOOT,105 105 105 84 105
8883,BJS7LWL,43 90 43 44 84 90 44
8884,EB6CACD,157 157
8885,YMH60S4,221 104 547 547 104 547 547 547 23
8886,57MG06R,288 259 401 401 386 386 191 79
8887,JQ3G58Q,159
8888,CH291E4,85 105 105 105 105 86 86 105 846
8889,ITEZMTY,193
8890,JY8HXNJ,85 195 237
8891,IK3W1ZZ,148 83 681 846
8892,8PU78WX,154 237 237 356 84
8893,6845E8Q,195
8894,VE19RU6,55
8895,O9C8F9K,83 83
8896,WOYZ2EI,85
8897,U747BCY,157 157 157 157
8898,2X819UH,83
8899,KQ1G7JJ,55 55 207 55 55 4 43 75 288 547 676
8900,NVW3HS2,83 84 189 846 356
8901,9VRM1QU,43
8902,WS83K59,106
8903,E1A048M,289 231 85 537
8904,JBWSIXD,193
8905,VVS46QJ,85
8906,A2OAQAH,78 78 79 79 79 79 79 79 79 79
8907,RZ93ILK,4 221 207 159
8908,EMZ031L,4 419 154 419 419 419 419 583 386 386 386 419
8909,VVB5D4C,104
8910,LDDNT3D,161 199 573 201 199
8911,KXFAJWX,113 237
8912,OPP00MY,104
8913,L25E0UM,104 83 386
8914,6QZZL4Q,193
8915,UW8K946,274
8916,LH0KXNU,157
8917,PCK73YZ,83 86 84
8918,L6KPAQX,90
8919,T25PN31,78
8920,QNMC26S,113
8921,IKY649S,106 78 78 79 79 79
8922,WXIWCGV,201 201 201 201 583 197 189 197 197 583 583 197 197 189 197 197
8923,1A00YOB,43 197 577 577
8924,ZQN4PHE,78 78 195 28 195 78
8925,JSCG8DE,23 23
8926,IIOYP15,78
8927,Z4LN502,78
8928,AXT1Z5O,243 67 105 83 83
8929,W5CNJEN,78
8930,OIW2NH1,78
8931,IUJSSHG,195 216 115 856
8932,HJIEYBL,113 113
8933,2P3QES3,81 81 81 81 81 81
8934,2M8IYSD,157 157 157 79 79 157 157 79 157 157 79 191 157 79
8935,7CXH2E3,83 189 84 189
8936,PC98TKP,92
8937,8RJA4Q9,195
8938,SH3E7SI,83 105 84 84 845 845
8939,GPENAGN,201
8940,2KFFKR6,154 846 843 843
8941,EJ7T5HV,85
8942,BZ3XDU2,113 85
8943,NRGVCJ1,161
8944,X3Y63L9,85 85 243 243 243 243 237 189
8945,IFN0I4X,83 85 105 105 575
8946,UT3CHV1,189
8947,9LVPD4I,113
8948,1B9NIDJ,115 207 104
8949,DJ50EM9,85 160 160
8950,VRF1Z31,113 113 191 578 578 259 578 271 547 271 547 113 271 679 679 113 159 841 201 841
8951,8L1G313,92 259 577
8952,CDZNNQA,85
8953,7FI8P5U,78 78 78 79 110
8954,KOYTGH1,160
8955,U7E7CFW,274 207 134 33 33 288 134
8956,1HLSHAP,201 201 110 106 679
8957,I14FHT6,110 110
8958,4T2H80N,195 113 195 113
8959,U64369T,104
8960,OTJOCB8,149
8961,VWRGN6D,28
8962,NNX86TY,78 79
8963,8JNXXI1,23 113 188
8964,0WJVXV7,161 573
8965,I4Z49LH,161
8966,N8IWY75,83
8967,TN4P7P3,85 148 85
8968,YOD01UN,161
8969,38018V0,78 79 79 856 856 856 191
8970,TNM3NDB,106
8971,ZK8OG2R,113 78 113 4 113 4 113 4 113 113 4 113 78 259 75 113 113 113 4 113 113 259 113 221 79 113 4 113 113 113 4 79 113 113 113 113 113 4 79 113 113 113 113 23 113
8972,UPM9JK5,78 78 79
8973,BDC22ES,195 104 113 191 113
8974,63LESAX,92 176
8975,EGDC7A5,201
8976,ANP4DXQ,78 106 106 106
8977,TGFYDPP,78 78 106 78 113 113 113 78 113 106 113 225 78 113 78 78 288 113 113 78 113 113 78 106 78 79 79 106 79 79 113 113 79 106 79 106 79 106 106 79 76 79 113 79 113 113 113 113
8978,NA6V3U0,113 113 113 113 113 113 679 113 113 113
8979,MF9U143,78
8980,OJAOQYO,113 113 78 78
8981,GEKXYMM,104
8982,FVZJRIY,113 113 113 113
8983,FN2CBVJ,83 85 221 83 85 180
8984,QVGXOVU,159 134 195 159 274 176 43 159 858 858 679 858
8985,DKTSZ1P,78 79 856
8986,DJZK6CI,78 159 159 4 106
8987,REUQVIK,75 265 75 33 578 28 82 856
8988,1OWIIFK,199
8989,EW10XWL,195 104 221 23 104 104
8990,A66JR1X,149 195 191 191 191
8991,GPAQFDK,195 78 195
8992,M0W66SU,83 577 105 44 105 105
8993,PMM3ZIL,106 106 106 28
8994,5OQRVG2,78 79
8995,NHPLJCF,83
8996,03XLD1E,83
8997,Q19ZA7V,78 78 78
8998,1PY2ZQK,43 231 105 231 231 105 231 193 85
8999,HSSMLNM,83 83
9000,QTV7LKN,221
9001,PO8UDK1,4 4
9002,1PYTQET,85 85 86
9003,VDEAZY3,85 85 85 85 85 85 85 85 85 85 85 85 85 85 86 575 86 55 86 86 845
9004,VHRQ49X,274 180 221 858
9005,YC3K55G,4 4 4 4 13 159 4 271 4 82
9006,WBCJWEZ,192 85 85
9007,9LCIX3A,134 207 583 134 583 547 681 583
9008,5KG34PB,157 157 157
9009,559WLCT,203 104
9010,2CIDZYR,83 84 84
9011,9ZSVRBP,113 84 160 160
9012,PT19IX2,83 83
9013,N9P0R90,106 78
9014,XND8QP2,193 84
9015,QFLZFBG,113 356 55
9016,EB010N2,243 243 193 83 193 84 843
9017,H81MV9X,75 195 195 191
9018,VNZ0PYR,33 33 33 33 33 33 33 33 33 33 33 33 43 33 33 33 79 33 33 33 33
9019,GAEJ8NF,193
9020,2GISYZ5,113 113 113 578 113 547 578 113 547 113 679 578 113 578 547 113 578 113 547 113 578 583 679 547 113
9021,UK2H032,274
9022,R2966LR,78 78 79 79 401
9023,I65U68Q,193
9024,VST9J5B,83 231 231
9025,DFFMRFY,78 195 79 79 79 79 79 79 191
9026,8STMAIL,180 176
9027,FTR3RHP,106 106
9028,9V5DIXR,195
9029,K4ZNLTV,193 845 845
9030,D0SR6KD,192 221 221 192 23 547 28
9031,DOBUHJQ,231
9032,90W0EIN,161 192 573
9033,8XUA4S0,83
9034,2BRIX07,83 83 231 193 304 84 843 843 537
9035,304Z441,78
9036,EM28G33,78 78 79 225 79
9037,MCQZY4J,259 81 106 856
9038,3QT2FO1,149 149 78 195 79 79 79 191 191 191 79
9039,RYHC1NI,105
9040,G4CWJZH,83 83 83 85 83 83
9041,T3SROUE,113 113 113 113 113 113 113 113 113
9042,AZ4YT0L,161 573 573 192 573 192
9043,X9UH4X8,193 193 189 846 846 189 386 843
9044,I7VJ5IV,231 78 231 201 201 201
9045,UJMJ4EN,106
9046,3V24VH9,191 85 105 90 575 575
9047,N6NS8F3,28 78 78
9048,RQKWAEM,78 78 79 79 191
9049,3DDYDLG,105 105
9050,BYZW2XX,105
9051,TJ22US0,33 33 189 33 33 189 81 75 75 33 33 33 75 75 298 33 288 75 33 288
9052,50955UX,33
9053,LN7R0G5,85
9054,G5WVZ8U,85
9055,Y6VYT8X,83 83 846
9056,7TZ2PJS,92 92 92 92
9057,TVO4V6G,192 188
9058,S9OYMAH,20 78 401 547
9059,Y0JTJ8I,85 85
9060,LN19DXB,82 43
9061,AVU6AEK,106 113
9062,22D66HX,106
9063,VBF5W32,243 105
9064,SB3KAC6,207
9065,LAN7UVW,85
9066,JP680MP,75 196
9067,NFGOSJ4,105 83 459 84 459 459 459 459
9068,UOY89D3,83 43 43 44 84 419 225 225 386 386
9069,QFGK555,106
9070,5T9A0F1,106 578 28
9071,SIEQP7L,106 201 197 110
9072,LL5797F,84
9073,VK9N61F,106 81
9074,HI6VWDO,113 113
9075,68XS3L6,104 134 157 134 310 176
9076,075MP8R,113 113 149 113 78 78 113
9077,XBD8QVM,78 78 78 78
9078,60088IV,28
9079,4F7FZ1G,106
9080,5JRNFFM,78 78 78 78 78
9081,2ZWL5BL,28 154 84
9082,2YXODOA,193 193 193 193
9083,W6RFC1T,28 265 28 265 28 79
9084,6T391IV,78 78 78 79 79 79
9085,02BFXNO,83 105
9086,QPKP7XH,196
9087,NE3KNTB,78 79
9088,TJJ7XD9,92
9089,FN80YZS,105 386 386 386 846
9090,JBMPVUQ,192 271 271 104 271 134
9091,1TPN5E1,83
9092,2GLNQFO,159 274
9093,LFH48TQ,83
9094,MKW9G0X,28
9095,UMXE1KM,106
9096,S8Y7V0Z,78 79 79
9097,NL01DC8,105
9098,SFOIR4R,83 83 83 83 83 237
9099,ZIX8RB4,44
9100,4N0EHG4,76
9101,KP6JF03,193
9102,ZUYYAD3,193 193 193
9103,OA4VC0Q,159 23 23
9104,9WGMQXH,28 28 28 28 578 858
9105,KWZRVUX,105 85 86
9106,N7XEDUK,259 113 106 78 106
9107,DHNXD5Q,106 106 78 79 79 79
9108,C6O4DLF,106
9109,36770BY,82 243
9110,VBL01FU,195 106 43
9111,R1F4OGS,149 79 578 679
9112,0BHOJIP,195 221 274 66 578 310 578 310 582
9113,IELACHM,221
9114,PLLBOBH,33 92 4 300 4 288 92
9115,2HX7EUH,33 33 134 134 33 134
9116,1JCMJ3K,231
9117,VP4IZF6,33
9118,QDGRD9B,33
9119,WLQDXHF,33 79 79 79 858 676 76
9120,T60F70E,33
9121,RCBQXNX,83 83 83
9122,T5P5BQE,149 149
9123,EZPTAAF,189 76 76 92 33 92 295 4 679
9124,OODLPNZ,85
9125,PL7B6F3,85 843
9126,970KT2F,85
9127,UDNP68I,28 106 79 79 113
9128,6HRQRI6,110 207 79 191 310 67 75 76 401
9129,D10ZXMD,90 66 193 189
9130,Y28RHNU,159 81 578 401 23 82
9131,NBJNHW6,134
9132,LE9GG6W,66
9133,NMYMGQ8,90
9134,M6GN4HR,106
9135,ZS2C8GH,28 841
9136,2IAPNRI,83 44 398 398 398
9137,LETDL57,33 189 33 547
9138,CXKGIVL,265 199
9139,SD2CSDE,106 259 78
9140,FSX6GDC,81 28 681 681 67 681
9141,4XCVMPM,265 577
9142,WNQ9B92,195 115
9143,K55AVOZ,44 113 547 547
9144,HH7Y7U0,161
9145,DT6ZSO6,90 85 78 85 189 86 86 189 160
9146,WKG77E5,83
9147,3OAKMSM,134 221 577
9148,15GET7S,243
9149,QEL8B66,83 83 105 86
9150,7SJPGIT,154
9151,FSU3HCD,199 43 199
9152,OFIZ56N,201 201
9153,YH4G3N1,81 75 191 676 676 676 547 75 75 858
9154,0B40SC6,83 193
9155,NUKOQXI,157
9156,002510Y,157
9157,O8214K2,157 288 201 201
9158,20T5SI9,157 157
9159,5728M8R,157
9160,0LXTS5C,176
9161,A9VDZII,83 83 84
9162,ZN4IFIC,149 176 33 33 33 33 176 176 176 176
9163,QLHU4W5,191 191 221 193 189 189 84
9164,DLCGGZK,157
9165,T8U6CO3,192
9166,XU9LGSJ,92
9167,WGTVHIB,221
9168,BB82808,191
9169,1UFPXWE,81
9170,K3RGL6T,265 81 203 225 199 199
9171,UW6MDPG,201 201 265
9172,7VOSPUM,92 92 92 92 679 92 679 676 676
9173,Z5PKT3N,192 78 92 79
9174,6PWKEPD,197
9175,K3PDF0O,159 159 159
9176,G3G3EB9,28 78 28 310 28 106 578 679 679 298 856 310
9177,XUWNLW0,259 75 78 113 78 79 79
9178,J3W8CE1,104 221 92 180 110 81 82 82 20 216 20 104
9179,4DAMJH7,66
9180,D44P1OS,81
9181,GREUALM,83
9182,V49VBVB,106
9183,UON2W6R,192 274 192 159
9184,DGM21Y9,104
9185,RE8G00Y,92 113
9186,0ML9O5F,104 104 191
9187,PQ0V0OH,259
9188,IYYKP8M,20
9189,UHAQDJB,105 193
9190,X77VR4W,243 83 225 849
9191,ZSSY09I,90 90
9192,EI50YLG,106
9193,PXVJWSW,201 55 356
9194,93591RF,105
9195,63F40HQ,157
9196,N3L2T4R,243 90
9197,QM6F56B,265
9198,0N82FC1,23 221 20 274 298 547
9199,7Z7LG55,105
9200,JFF056R,90 105 846 846
9201,DYV8TXJ,201
9202,ZCQ0PVJ,160 105 189
9203,3C9DPKN,83 83 90 300 44 105 583 846 583 843 90 846 148 197 846 148 583 356 846
9204,R8G1BTF,83 83 386 90
9205,NNTHL0G,160 78 78 79 856 849
9206,5UD5AUC,154
9207,YL9G9UV,106 113
9208,NN4Q2RC,154 154
9209,UHVV1XU,83 83 83 84 681
9210,PFQ3VMT,28 858 401 676
9211,9EVOMII,28
9212,ZD1UXX8,83 84 583
9213,S7Y6MPR,33 192 33 216 33
9214,RB29UN2,28 84
9215,DT4DGWS,43 154
9216,AS65EWL,134 134 110 28 28 28 134 134 28 28 28 28 28 28 28 28 28 110 110 110
9217,NJA3X21,201 197 180 189 843 577 846
9218,X897VWR,160 193 356 356 356 356
9219,NDSP8HQ,243 289
9220,LR83NRI,76
9221,M47G1F2,4
9222,1ZGZHPP,44 86
9223,Z6JQ8F7,44
9224,4Q4SWS6,81 159 216 216 13 216 310 216 33 216 310
9225,94XZPT4,67 243 90 90 310
9226,LSNKFTR,44 243
9227,LG6UWYI,44
9228,YBOZMRV,67 193 86
9229,TXGKLWH,4
9230,2NVMDS1,44 145 86 86 105
9231,9LFHEQX,44
9232,QUIR8ZZ,67 356 849 849 849 84 849 849 849
9233,ZGI5JJD,44
9234,M9CURTF,44 193 193 193 189 189 189 189 189 189 189 189 189 189 189 583 583
9235,0C3AB62,44
9236,NHYRDZO,44 577 577 846 299 846 846
9237,Y9VM0HW,44
9238,2RH08WE,44 67
9239,L814BC6,44
9240,0T7HVO4,44
9241,T3KNL2E,4
9242,CY6Q2FQ,197
9243,IY6F5QB,221
9244,J1YGCHK,154 134 391
9245,JHOBSI5,110 201 113 201 79 28
9246,G0KQ6K5,76
9247,ISR4TSV,221
9248,0R5UW80,195
9249,7D109OX,221 92 207 401 401 401 401 401 401 401 203
9250,QG3GV2E,33 33 33 33 288 288 33 288 33 33 33 288 33 288 33 33 288 33 33 288 288 288
9251,1BZ60MH,33
9252,7UIX240,201 577 577 577 577 681 356 681 577 577 846 577
9253,IBI3YIN,195 106
9254,BA0FSQF,201 44 44 843
9255,YFMY77P,159
9256,FVQ8HRE,196 196 196
9257,DB1WPRN,33 849
9258,067B5UK,159 159
9259,02LQ6XD,75 195
9260,S07I4EC,201
9261,0L7ZII9,33 79
9262,XX49UVT,193
9263,DY94U9X,201 575 846 846 846 846 846 845
9264,AL9LDSZ,76
9265,NH8VH0J,195
9266,7JQSUQD,66 66 66 577 578 67 582 67 67 67 582 67 67
9267,D40OPYH,189 75
9268,B3DFZ1F,193
9269,WSH4HWQ,193 83 243
9270,3MDP6IZ,110 110
9271,DH4GSAO,81 67 104 84 176 84 84
9272,AUS7RDR,193
9273,3D3NI9G,199 113 28 113 216 84
9274,T5M3YA3,66
9275,WU0RRVV,192 79
9276,GRXQNFN,193 193 299 225 843 265 386 843 386 386 843
9277,BJ84JL0,195
9278,DY3AM90,76
9279,3H1XMJC,81 159 192 4 547 250 250 250 547 159
9280,SEK3DS8,110
9281,IXNVQGV,33 33
9282,UGT5BK3,192
9283,3APVM2B,157
9284,NGMLHER,113
9285,LDE5EXF,134 271 134 134 271
9286,4PNDWF2,274 92
9287,KJNOQK9,83 84 84
9288,46UR48C,221 274 134 110 110 391 33 110
9289,ONYNLIF,207 113 841
9290,LE6W678,188
9291,HBTBKMQ,161
9292,7NGHPI3,201
9293,ZFAY7OR,66
9294,PYKWNGF,33 33
9295,NW957ZB,113 28 28 547 28 79 79
9296,AER4527,161
9297,1KCQ9PF,83 154
9298,81EV1LV,110
9299,TPCWY2M,161
9300,5KKG2EF,66
9301,93XC9NZ,78 78
9302,SML83HZ,243 583 583
9303,2XUMT7U,90 90
9304,Q103JLK,83 83 84
9305,GK664WG,78 78 79 79 79
9306,0JH1Q3Q,78 195 195 195 28
9307,Y35LV0I,83
9308,FLI1VB8,83
9309,0M3O0TL,161 196 78 161 196 573
9310,KB28661,83
9311,A10HYG1,78
9312,ELP4T6L,161 85 386 386
9313,ZOXDKXJ,225 110
9314,ZXCO4LQ,78 78
9315,A15L0MP,83
9316,9U2FGXF,33 310 20 310 134 188 841 134
9317,NL5B4SZ,274 288 288 578 578 547 4 288
9318,YRMCP3W,105
9319,3CAJ56C,180
9320,X6VFWUH,113 113 28 113
9321,BBQJ66J,265
9322,QHLWAOT,195 191
9323,B83JRMV,78 78
9324,3TW7Z4H,78 78 106 78 578 79 578 578 582
9325,HT4TQMW,78
9326,9287YRM,243
9327,0FNM7FT,90
9328,ETXFATK,78 78 79 856 79
9329,LA8J6P4,161 161 161 161 161 161 573 573 855 855 855 573
9330,B4A2FNT,195 274 104 578 578 578 28 547 547 858
9331,B2X0U5S,191 105 85 391 189
9332,2NS8HDP,78 83 79 386 79 578 225 583 583 79 225 845 84
9333,LHORL3A,83 83 84 84
9334,G9YLZH9,83 85 193 86 189 189
9335,L08FMFR,196 196 154 846 189
9336,NLTS93T,78 106 106 106 106 106 401 401
9337,D655PK1,161 573
9338,YE6LAXQ,221 221
9339,7A0BY9B,199
9340,BBA1HRH,78 106 78
9341,A21EKF2,84 13 195
9342,ND1WBDF,105
9343,BLFQPFX,78 79
9344,MW0XLUR,193
9345,DU0KCJF,195
9346,BU6HEZA,193 83
9347,JXY0XQ7,193
9348,K3P128Q,243
9349,VQ36ZEG,231
9350,JFHNKTF,193 356 583 386 356
9351,NNWN1D5,193 193
9352,8P5W6EO,75
9353,417J3MF,75 75
9354,QX3T09X,195 195 180 195 113 547
9355,17BXCN9,193 855
9356,L96TRCQ,157
9357,SAVVCHK,113 113
9358,6T5256T,113
9359,MSYJ4RV,81 81 82 82 82
9360,URRF239,110
9361,I5UG68W,85
9362,U0A9QNX,221
9363,HK9FU04,157
9364,7S2GGA5,83
9365,89D8FAX,157
9366,FPUA12F,113 113 113 113 113 113 78 113 113 79 310 113
9367,RHONLHV,157
9368,IPED3E2,66 44
9369,FZWAAXA,113 225 78
9370,SEEV3QL,110
9371,B3DVA61,110 259
9372,LVRR6EE,113
9373,UZB7HRX,115 115 106 79
9374,0LCU0AH,85
9375,6L7ME0W,85 243 85
9376,ACUNY6Z,104
9377,T5PQOB1,81
9378,QV4RTRA,193
9379,64QARHC,203
9380,EELR5RG,92
9381,Q6P7XVG,134
9382,F5L62F9,85 85 86 105 86 154 90
9383,LOBSGVS,85 391
9384,MTAGF37,274 113 113 113 157 679 113 113 113 66 310 79 578 113
9385,AQCS328,110
9386,SVGPSY4,85 85 231 231 85
9387,BAHNSCY,83 44
9388,4S2DTK8,106 192 192 250 28 28 188 577 43 28
9389,7QRU9Q2,189 189
9390,Y2ZKR3X,199
9391,DM9ETW8,85 85 85
9392,ED2WGML,161 161 161 28 259
9393,650WJ6Y,105 105 231 304 189 189 105
9394,79DGZZP,193
9395,NRHXWLV,75 216 76 216 216 79
9396,UKZY9E2,81
9397,AUPO5BN,203 203 4 199 199
9398,LFJ2CHO,161
9399,20LFC2C,78 28 113
9400,2KTZWPY,110
9401,WZOLA6B,110 85 110
9402,APHHHO9,78
9403,H0V3G7O,243 105 237
9404,HFGUGIH,83 191 83 83 84
9405,NVU21ME,106 189
9406,OJZ04XQ,113 113 113 113 113 113 113 113
9407,ZCQMIZU,78 846 189 846
9408,6LIVJ9N,161 203 203
9409,G759P4L,78
9410,PAZ4Y19,274
9411,FAQWIBQ,104
9412,71JC99K,203
9413,MZJQQQL,78 79 23 79 113 113 79 28 113
9414,ZYQA3R4,85 160 105 849
9415,STP81SD,90
9416,XPC33CM,83 197 299 86 299 398
9417,YUXOFH3,104 104 104 578 547
9418,MKOW15V,161
9419,5IH8X3K,106
9420,G78FD8K,85
9421,8HHPQJH,85 180 191 582 578 113
9422,KRN4JB9,83 83 84 84
9423,X2I6E57,161
9424,6ONSUWL,78 195 113 79 113
9425,7YLQ15O,195
9426,T8GKYFL,193
9427,W9POT15,113
9428,RBDDYQK,78 78 78 78 78 78 78 78 78 78 78 78 79 79 79 79 79 578 79 79 79
9429,WVVZCP3,189
9430,AHLKWCJ,83
9431,W39FRNE,83
9432,D7RG9J9,180
9433,CSQ0ZS0,191 160 160
9434,1ZT9IN1,161
9435,PGLCB7C,85
9436,16Q4LQ7,161 196 573 855 192
9437,40I5WNS,192 159 192 159 188 76
9438,2NCLSG0,106 195 79 191 79 191 191 577 191 79
9439,QRFHT8G,104 104 104 207 104
9440,WDC8AM3,159 841 841
9441,2WN6VS1,274 274 578 578 578 547
9442,L3EQF9E,265 271 271 271
9443,GDLAV9K,201
9444,1IX6FXS,43 85 85 83 81 67 577 577 577 55 92 401 401 271 92 271 271 159 271 841 401
9445,JIUM48X,78
9446,YK1FV63,159 386 583
9447,BOPAIUA,83 188
9448,NZHNHMQ,106
9449,5FMPVUS,161 161 161 855 855 855 855
9450,FYAFCV7,33
9451,1OJ8TSA,105 189 189
9452,2S3N7KX,193 193 193 193 231 193 105 225 225 225 225 225 225 225 845
9453,9L8UO3R,43 575 86 86 681 681
9454,S9BELH4,265
9455,4JU9FVX,199
9456,3255CCG,28
9457,8B2OXW4,265 79
9458,3D4EA43,221 221 221 221 216 216 216 216 216 216 216
9459,BHD9DDJ,105 83 83
9460,V0DFHIN,43 105 83
9461,K48BO0Z,161
9462,M0BK3QS,43 160
9463,QG54Z0P,195 78 259
9464,4C7NRZB,78
9465,DLQKQQ4,106 105
9466,O64NCSO,90
9467,DEW6ZLI,105 90 575 154 207 537
9468,735VDYO,83 391 391 391 391 83 391 84 84 189 225 386 225 583 225 225 225 84 225 681 225 84 583 225 386 84 225 681 84 84 84
9469,7MFFKVP,90 83
9470,67HX1JI,196 196 196
9471,JJ9W271,83
9472,B2Z45S2,105
9473,C42897S,203 199
9474,BH22I0H,78 78
9475,SP8TG66,193
9476,A87O5Q5,106
9477,H7NJVJ8,243
9478,CS1XR30,221 231 84 20
9479,YPEUV73,85 419
9480,EO6K72S,221 197 193 583 82 145
9481,6RZ3HR8,231 231 231 85 231 231 85 191 83 299 84 86 225 189 225 86 225 86 84 84
9482,4L12GTY,221 221 221 858
9483,IOOPZDY,75 78 105 86 386 113 79 113
